review_id,user_id,book_id,review_text,rating,review_date,sentiment,sentiment_score
298,95,B012,Great book with helpful ideas and an enjoyable narrative.,4.5,2025-05-04T11:00:00,positive,2
299,95,B006,Wonderful book. I enjoyed it and recommend it.,5.0,2026-05-13T00:00:00,positive,2
300,95,B015,Wonderful book. I enjoyed it and recommend it.,3.2,2025-10-18T06:00:00,positive,2
301,96,B016,Wonderful book. I enjoyed it and recommend it.,2.8,2025-01-20T08:00:00,positive,2
302,97,B002,Great book with helpful ideas and an enjoyable narrative.,3.5,2026-02-27T10:00:00,positive,2
303,97,B002,Excellent and interesting read. I loved the story.,4.8,2025-10-03T01:00:00,positive,3
304,97,B015,Wonderful book. I enjoyed it and recommend it.,2.5,2026-05-28T06:00:00,positive,2
305,97,B002,Confusing and disappointing in places.,5.0,2025-10-24T20:00:00,negative,-2
306,98,B007,Interesting but the pacing was slow.,3.7,2026-01-02T12:00:00,neutral,0
307,99,B007,Excellent and interesting read. I loved the story.,3.7,2026-06-20T23:00:00,positive,3
308,100,B001,Wonderful book. I enjoyed it and recommend it.,3.7,2025-03-08T04:00:00,positive,2
309,100,B001,Wonderful book. I enjoyed it and recommend it.,4.8,2025-10-29T12:00:00,positive,2
310,100,B016,Excellent and interesting read. I loved the story.,4.3,2025-01-27T14:00:00,positive,3
311,100,B004,Wonderful book. I enjoyed it and recommend it.,3.1,2025-03-11T18:00:00,positive,2
312,101,B008,Excellent and interesting read. I loved the story.,3.3,2025-07-20T06:00:00,positive,3
313,101,B002,Confusing and disappointing in places.,3.8,2025-12-10T19:00:00,negative,-2
314,101,B008,Interesting but the pacing was slow.,4.4,2025-08-24T14:00:00,neutral,0
315,102,B006,Interesting but the pacing was slow.,3.6,2025-12-14T17:00:00,neutral,0
316,102,B020,Excellent and interesting read. I loved the story.,2.8,2025-04-14T00:00:00,positive,3
317,102,B015,Excellent and interesting read. I loved the story.,4.0,2026-06-05T18:00:00,positive,3
318,102,B002,Confusing and disappointing in places.,3.6,2026-04-27T21:00:00,negative,-2
319,102,B001,Interesting but the pacing was slow.,3.6,2026-06-06T11:00:00,neutral,0
320,103,B014,Great book with helpful ideas and an enjoyable narrative.,3.2,2026-05-25T10:00:00,positive,2
321,103,B004,Great book with helpful ideas and an enjoyable narrative.,3.2,2025-08-22T03:00:00,positive,2
322,103,B013,Interesting but the pacing was slow.,3.8,2025-05-12T09:00:00,neutral,0
323,104,B006,Confusing and disappointing in places.,5.0,2026-02-05T12:00:00,negative,-2
324,104,B015,Wonderful book. I enjoyed it and recommend it.,4.9,2025-11-08T02:00:00,positive,2
325,104,B008,Confusing and disappointing in places.,3.3,2025-03-13T14:00:00,negative,-2
326,104,B011,Confusing and disappointing in places.,3.2,2026-02-05T05:00:00,negative,-2
327,104,B010,Great book with helpful ideas and an enjoyable narrative.,3.5,2026-05-05T23:00:00,positive,2
328,105,B007,Wonderful book. I enjoyed it and recommend it.,4.0,2025-02-14T07:00:00,positive,2
329,105,B002,Excellent and interesting read. I loved the story.,3.4,2025-06-24T00:00:00,positive,3
330,106,B004,Excellent and interesting read. I loved the story.,2.7,2025-07-16T21:00:00,positive,3
331,106,B001,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-12-01T10:00:00,positive,2
332,106,B015,Interesting but the pacing was slow.,3.2,2026-02-09T13:00:00,neutral,0
333,106,B015,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-06-27T00:00:00,positive,2
334,107,B006,Wonderful book. I enjoyed it and recommend it.,2.8,2026-01-27T16:00:00,positive,2
335,107,B012,Interesting but the pacing was slow.,3.6,2026-03-15T07:00:00,neutral,0
336,107,B020,Excellent and interesting read. I loved the story.,3.4,2026-05-26T09:00:00,positive,3
337,107,B015,Excellent and interesting read. I loved the story.,3.8,2025-08-23T23:00:00,positive,3
338,107,B007,Confusing and disappointing in places.,4.0,2025-09-12T21:00:00,negative,-2
339,107,B013,Confusing and disappointing in places.,3.6,2026-06-18T10:00:00,negative,-2
340,107,B007,Excellent and interesting read. I loved the story.,3.0,2025-05-09T02:00:00,positive,3
341,107,B007,Interesting but the pacing was slow.,2.3,2026-04-05T20:00:00,neutral,0
342,108,B011,Great book with helpful ideas and an enjoyable narrative.,4.2,2026-05-08T02:00:00,positive,2
343,108,B013,Confusing and disappointing in places.,1.7,2025-02-09T03:00:00,negative,-2
344,110,B005,Excellent and interesting read. I loved the story.,3.6,2025-10-28T02:00:00,positive,3
345,110,B002,Interesting but the pacing was slow.,3.9,2025-08-29T15:00:00,neutral,0
346,110,B004,Confusing and disappointing in places.,3.8,2025-10-14T22:00:00,negative,-2
347,111,B020,Excellent and interesting read. I loved the story.,3.5,2026-05-09T21:00:00,positive,3
348,111,B008,Interesting but the pacing was slow.,3.0,2025-04-19T13:00:00,neutral,0
349,111,B020,Interesting but the pacing was slow.,5.0,2025-05-07T21:00:00,neutral,0
350,112,B005,Excellent and interesting read. I loved the story.,4.2,2026-04-12T04:00:00,positive,3
351,112,B009,Excellent and interesting read. I loved the story.,1.7,2025-08-04T23:00:00,positive,3
352,112,B019,Great book with helpful ideas and an enjoyable narrative.,3.2,2026-03-29T22:00:00,positive,2
353,113,B003,Confusing and disappointing in places.,3.5,2025-11-06T22:00:00,negative,-2
354,113,B012,Excellent and interesting read. I loved the story.,4.4,2026-03-21T09:00:00,positive,3
355,113,B020,Wonderful book. I enjoyed it and recommend it.,3.3,2025-07-09T12:00:00,positive,2
356,114,B019,Excellent and interesting read. I loved the story.,5.0,2026-01-08T17:00:00,positive,3
357,114,B019,Interesting but the pacing was slow.,2.5,2025-08-09T04:00:00,neutral,0
358,115,B006,Excellent and interesting read. I loved the story.,5.0,2025-04-11T12:00:00,positive,3
359,115,B012,Wonderful book. I enjoyed it and recommend it.,3.7,2025-04-12T01:00:00,positive,2
360,115,B001,Wonderful book. I enjoyed it and recommend it.,3.1,2026-06-10T22:00:00,positive,2
361,115,B001,Interesting but the pacing was slow.,3.8,2025-08-23T09:00:00,neutral,0
362,115,B001,Excellent and interesting read. I loved the story.,3.8,2025-03-20T23:00:00,positive,3
363,116,B019,Wonderful book. I enjoyed it and recommend it.,3.6,2025-04-26T10:00:00,positive,2
364,116,B020,Wonderful book. I enjoyed it and recommend it.,4.1,2025-01-10T03:00:00,positive,2
365,116,B013,Interesting but the pacing was slow.,4.5,2025-06-07T13:00:00,neutral,0
366,116,B011,Confusing and disappointing in places.,3.4,2025-07-06T17:00:00,negative,-2
367,116,B004,Great book with helpful ideas and an enjoyable narrative.,3.2,2026-03-26T05:00:00,positive,2
368,118,B010,Excellent and interesting read. I loved the story.,3.4,2025-05-30T13:00:00,positive,3
369,118,B010,Confusing and disappointing in places.,3.3,2026-01-25T13:00:00,negative,-2
370,118,B015,Excellent and interesting read. I loved the story.,3.6,2025-09-10T10:00:00,positive,3
371,118,B012,Confusing and disappointing in places.,3.7,2025-02-23T21:00:00,negative,-2
372,118,B016,Excellent and interesting read. I loved the story.,3.9,2026-05-19T11:00:00,positive,3
373,118,B005,Confusing and disappointing in places.,4.5,2026-01-16T07:00:00,negative,-2
374,119,B020,Interesting but the pacing was slow.,5.0,2025-03-11T15:00:00,neutral,0
375,120,B017,Excellent and interesting read. I loved the story.,4.8,2025-01-11T11:00:00,positive,3
376,120,B006,Great book with helpful ideas and an enjoyable narrative.,4.0,2026-05-06T02:00:00,positive,2
377,121,B006,Interesting but the pacing was slow.,3.5,2025-11-11T10:00:00,neutral,0
378,121,B018,Interesting but the pacing was slow.,3.4,2025-05-07T00:00:00,neutral,0
379,121,B014,Interesting but the pacing was slow.,2.6,2025-04-26T15:00:00,neutral,0
380,121,B016,Excellent and interesting read. I loved the story.,4.0,2026-01-01T02:00:00,positive,3
381,121,B006,Confusing and disappointing in places.,3.5,2025-10-13T04:00:00,negative,-2
382,122,B010,Excellent and interesting read. I loved the story.,4.0,2025-08-13T22:00:00,positive,3
383,122,B007,Great book with helpful ideas and an enjoyable narrative.,4.4,2025-09-06T06:00:00,positive,2
384,122,B010,Excellent and interesting read. I loved the story.,3.9,2025-06-11T00:00:00,positive,3
385,123,B007,Wonderful book. I enjoyed it and recommend it.,2.1,2026-02-15T19:00:00,positive,2
386,123,B020,Confusing and disappointing in places.,3.9,2026-05-31T03:00:00,negative,-2
387,123,B014,Great book with helpful ideas and an enjoyable narrative.,3.0,2026-05-04T18:00:00,positive,2
388,124,B017,Interesting but the pacing was slow.,3.5,2025-03-31T15:00:00,neutral,0
389,125,B001,Interesting but the pacing was slow.,5.0,2025-04-21T12:00:00,neutral,0
390,125,B016,Confusing and disappointing in places.,4.0,2025-03-08T10:00:00,negative,-2
391,125,B006,Excellent and interesting read. I loved the story.,3.6,2026-03-10T08:00:00,positive,3
392,125,B002,Great book with helpful ideas and an enjoyable narrative.,4.1,2026-04-06T20:00:00,positive,2
393,126,B007,Confusing and disappointing in places.,4.0,2025-11-11T16:00:00,negative,-2
394,127,B019,Excellent and interesting read. I loved the story.,3.5,2026-03-01T21:00:00,positive,3
395,127,B010,Confusing and disappointing in places.,4.5,2025-11-22T10:00:00,negative,-2
396,127,B007,Excellent and interesting read. I loved the story.,3.7,2025-06-12T10:00:00,positive,3
397,128,B003,Wonderful book. I enjoyed it and recommend it.,1.7,2026-05-11T19:00:00,positive,2
398,128,B015,Interesting but the pacing was slow.,3.3,2026-06-15T16:00:00,neutral,0
399,128,B003,Great book with helpful ideas and an enjoyable narrative.,4.2,2025-04-28T06:00:00,positive,2
400,129,B019,Interesting but the pacing was slow.,3.7,2026-01-16T04:00:00,neutral,0
401,129,B004,Excellent and interesting read. I loved the story.,4.0,2026-03-22T10:00:00,positive,3
402,129,B013,Wonderful book. I enjoyed it and recommend it.,5.0,2025-01-05T14:00:00,positive,2
403,130,B001,Great book with helpful ideas and an enjoyable narrative.,2.8,2025-05-05T11:00:00,positive,2
404,130,B016,Excellent and interesting read. I loved the story.,3.8,2025-02-23T08:00:00,positive,3
405,130,B007,Interesting but the pacing was slow.,2.8,2025-06-24T04:00:00,neutral,0
406,130,B010,Excellent and interesting read. I loved the story.,3.9,2025-07-30T22:00:00,positive,3
407,130,B013,Excellent and interesting read. I loved the story.,3.2,2025-08-10T14:00:00,positive,3
408,131,B019,Excellent and interesting read. I loved the story.,3.0,2025-09-04T00:00:00,positive,3
409,131,B013,Interesting but the pacing was slow.,3.6,2026-03-09T06:00:00,neutral,0
410,131,B011,Wonderful book. I enjoyed it and recommend it.,2.9,2025-09-02T02:00:00,positive,2
411,131,B014,Interesting but the pacing was slow.,5.0,2025-09-02T05:00:00,neutral,0
412,132,B002,Confusing and disappointing in places.,4.8,2026-05-11T03:00:00,negative,-2
413,132,B011,Confusing and disappointing in places.,4.3,2026-03-18T11:00:00,negative,-2
414,133,B007,Interesting but the pacing was slow.,3.6,2025-02-11T06:00:00,neutral,0
415,133,B020,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-01-06T13:00:00,positive,2
416,133,B013,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-06-08T02:00:00,positive,2
417,133,B004,Confusing and disappointing in places.,3.4,2025-02-02T15:00:00,negative,-2
418,133,B020,Interesting but the pacing was slow.,4.0,2026-03-09T12:00:00,neutral,0
419,133,B008,Wonderful book. I enjoyed it and recommend it.,3.7,2026-03-03T17:00:00,positive,2
420,133,B007,Wonderful book. I enjoyed it and recommend it.,4.0,2026-04-18T17:00:00,positive,2
421,134,B001,Interesting but the pacing was slow.,3.8,2026-06-15T14:00:00,neutral,0
422,134,B003,Wonderful book. I enjoyed it and recommend it.,4.4,2026-05-09T22:00:00,positive,2
423,134,B009,Excellent and interesting read. I loved the story.,4.2,2025-01-07T15:00:00,positive,3
424,134,B015,Excellent and interesting read. I loved the story.,3.8,2025-01-01T04:00:00,positive,3
425,134,B004,Great book with helpful ideas and an enjoyable narrative.,3.5,2025-05-07T13:00:00,positive,2
426,135,B001,Wonderful book. I enjoyed it and recommend it.,3.6,2026-01-21T15:00:00,positive,2
427,135,B006,Excellent and interesting read. I loved the story.,4.2,2025-02-16T00:00:00,positive,3
428,135,B001,Great book with helpful ideas and an enjoyable narrative.,3.2,2025-08-26T23:00:00,positive,2
429,135,B013,Interesting but the pacing was slow.,3.5,2026-01-29T13:00:00,neutral,0
430,135,B014,Interesting but the pacing was slow.,5.0,2025-04-28T01:00:00,neutral,0
431,136,B013,Great book with helpful ideas and an enjoyable narrative.,4.1,2025-03-15T10:00:00,positive,2
432,136,B005,Interesting but the pacing was slow.,1.7,2025-05-01T15:00:00,neutral,0
433,136,B004,Great book with helpful ideas and an enjoyable narrative.,4.5,2025-09-15T12:00:00,positive,2
434,136,B018,Excellent and interesting read. I loved the story.,3.3,2026-03-18T15:00:00,positive,3
435,137,B012,Wonderful book. I enjoyed it and recommend it.,3.8,2025-08-26T02:00:00,positive,2
436,137,B012,Excellent and interesting read. I loved the story.,3.9,2025-02-16T00:00:00,positive,3
437,138,B018,Great book with helpful ideas and an enjoyable narrative.,4.4,2026-01-27T12:00:00,positive,2
438,138,B015,Interesting but the pacing was slow.,3.9,2026-03-18T17:00:00,neutral,0
439,138,B015,Confusing and disappointing in places.,4.7,2025-10-22T17:00:00,negative,-2
440,138,B015,Excellent and interesting read. I loved the story.,2.6,2026-04-24T23:00:00,positive,3
441,138,B002,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-10-15T21:00:00,positive,2
442,138,B007,Interesting but the pacing was slow.,4.4,2025-10-30T10:00:00,neutral,0
443,138,B019,Excellent and interesting read. I loved the story.,2.8,2025-07-03T14:00:00,positive,3
444,138,B015,Wonderful book. I enjoyed it and recommend it.,4.7,2026-02-23T01:00:00,positive,2
445,139,B008,Interesting but the pacing was slow.,3.2,2025-02-12T17:00:00,neutral,0
446,139,B018,Excellent and interesting read. I loved the story.,2.1,2025-12-25T03:00:00,positive,3
447,140,B005,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-08-24T14:00:00,positive,2
448,140,B006,Confusing and disappointing in places.,4.4,2025-09-24T09:00:00,negative,-2
449,140,B004,Excellent and interesting read. I loved the story.,2.1,2025-07-22T05:00:00,positive,3
450,140,B007,Wonderful book. I enjoyed it and recommend it.,3.5,2025-01-25T22:00:00,positive,2
451,140,B004,Excellent and interesting read. I loved the story.,3.2,2025-12-11T18:00:00,positive,3
452,141,B008,Interesting but the pacing was slow.,3.5,2025-08-04T13:00:00,neutral,0
453,141,B007,Great book with helpful ideas and an enjoyable narrative.,3.5,2025-04-19T07:00:00,positive,2
454,142,B010,Great book with helpful ideas and an enjoyable narrative.,3.7,2025-08-14T21:00:00,positive,2
455,142,B015,Interesting but the pacing was slow.,2.6,2026-05-11T16:00:00,neutral,0
456,143,B012,Interesting but the pacing was slow.,3.0,2026-05-16T19:00:00,neutral,0
457,143,B009,Excellent and interesting read. I loved the story.,2.6,2025-12-04T04:00:00,positive,3
458,144,B006,Wonderful book. I enjoyed it and recommend it.,2.8,2025-03-20T02:00:00,positive,2
459,145,B008,Confusing and disappointing in places.,3.5,2025-01-14T05:00:00,negative,-2
460,145,B016,Confusing and disappointing in places.,4.0,2025-05-19T05:00:00,negative,-2
461,146,B003,Confusing and disappointing in places.,2.4,2025-01-01T10:00:00,negative,-2
462,146,B003,Wonderful book. I enjoyed it and recommend it.,4.3,2026-04-23T21:00:00,positive,2
463,146,B016,Interesting but the pacing was slow.,4.7,2025-07-15T12:00:00,neutral,0
464,147,B011,Excellent and interesting read. I loved the story.,4.3,2026-04-11T15:00:00,positive,3
465,147,B018,Excellent and interesting read. I loved the story.,2.0,2025-05-15T02:00:00,positive,3
466,147,B010,Interesting but the pacing was slow.,3.9,2025-07-18T20:00:00,neutral,0
467,147,B007,Wonderful book. I enjoyed it and recommend it.,4.8,2025-01-15T21:00:00,positive,2
468,147,B013,Excellent and interesting read. I loved the story.,4.1,2025-10-10T19:00:00,positive,3
469,147,B009,Confusing and disappointing in places.,3.4,2025-11-15T08:00:00,negative,-2
470,147,B020,Excellent and interesting read. I loved the story.,4.3,2025-03-30T18:00:00,positive,3
471,147,B007,Interesting but the pacing was slow.,3.8,2025-01-21T05:00:00,neutral,0
472,148,B014,Great book with helpful ideas and an enjoyable narrative.,4.1,2025-10-23T06:00:00,positive,2
473,150,B008,Great book with helpful ideas and an enjoyable narrative.,3.7,2025-01-28T07:00:00,positive,2
474,150,B017,Great book with helpful ideas and an enjoyable narrative.,2.5,2026-02-12T02:00:00,positive,2
475,150,B004,Confusing and disappointing in places.,3.7,2026-05-08T01:00:00,negative,-2
476,151,B010,Excellent and interesting read. I loved the story.,2.9,2025-02-07T17:00:00,positive,3
477,151,B010,Excellent and interesting read. I loved the story.,2.8,2025-02-11T02:00:00,positive,3
478,151,B018,Interesting but the pacing was slow.,5.0,2026-01-27T16:00:00,neutral,0
479,152,B017,Confusing and disappointing in places.,4.1,2025-02-20T11:00:00,negative,-2
480,152,B007,Wonderful book. I enjoyed it and recommend it.,2.0,2025-10-09T23:00:00,positive,2
481,152,B005,Great book with helpful ideas and an enjoyable narrative.,4.6,2025-05-13T08:00:00,positive,2
482,152,B005,Great book with helpful ideas and an enjoyable narrative.,3.1,2026-04-01T04:00:00,positive,2
483,153,B020,Confusing and disappointing in places.,3.4,2025-11-22T16:00:00,negative,-2
484,153,B002,Great book with helpful ideas and an enjoyable narrative.,3.9,2026-05-22T14:00:00,positive,2
485,153,B011,Confusing and disappointing in places.,2.6,2026-02-23T00:00:00,negative,-2
486,153,B004,Great book with helpful ideas and an enjoyable narrative.,3.4,2025-07-17T05:00:00,positive,2
487,153,B012,Confusing and disappointing in places.,4.6,2025-11-27T04:00:00,negative,-2
488,154,B017,Excellent and interesting read. I loved the story.,3.8,2025-05-26T07:00:00,positive,3
489,155,B008,Wonderful book. I enjoyed it and recommend it.,3.9,2025-06-08T23:00:00,positive,2
490,155,B004,Great book with helpful ideas and an enjoyable narrative.,2.4,2025-10-27T12:00:00,positive,2
491,156,B009,Great book with helpful ideas and an enjoyable narrative.,4.3,2025-03-23T01:00:00,positive,2
492,156,B018,Great book with helpful ideas and an enjoyable narrative.,3.5,2025-02-11T19:00:00,positive,2
493,156,B016,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-03-07T04:00:00,positive,2
494,156,B014,Great book with helpful ideas and an enjoyable narrative.,3.8,2025-03-16T06:00:00,positive,2
495,157,B020,Confusing and disappointing in places.,4.8,2026-06-06T15:00:00,negative,-2
496,158,B012,Confusing and disappointing in places.,3.7,2026-02-23T11:00:00,negative,-2
497,158,B010,Interesting but the pacing was slow.,5.0,2025-10-08T00:00:00,neutral,0
498,158,B007,Great book with helpful ideas and an enjoyable narrative.,3.2,2025-11-30T17:00:00,positive,2
499,158,B007,Great book with helpful ideas and an enjoyable narrative.,3.5,2026-05-31T14:00:00,positive,2
500,158,B008,Excellent and interesting read. I loved the story.,2.7,2026-05-14T07:00:00,positive,3
501,158,B002,Excellent and interesting read. I loved the story.,2.0,2025-09-19T19:00:00,positive,3
502,159,B011,Excellent and interesting read. I loved the story.,2.8,2026-04-25T19:00:00,positive,3
503,159,B020,Confusing and disappointing in places.,4.5,2025-01-22T12:00:00,negative,-2
504,159,B014,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-01-20T00:00:00,positive,2
505,159,B012,Great book with helpful ideas and an enjoyable narrative.,2.8,2025-12-30T22:00:00,positive,2
506,159,B018,Great book with helpful ideas and an enjoyable narrative.,3.9,2025-11-19T07:00:00,positive,2
507,159,B014,Confusing and disappointing in places.,2.6,2026-06-13T03:00:00,negative,-2
508,160,B006,Confusing and disappointing in places.,4.0,2025-11-04T07:00:00,negative,-2
509,160,B006,Excellent and interesting read. I loved the story.,3.8,2025-11-28T01:00:00,positive,3
510,160,B009,Great book with helpful ideas and an enjoyable narrative.,1.7,2025-07-05T11:00:00,positive,2
511,160,B006,Confusing and disappointing in places.,4.2,2026-04-27T01:00:00,negative,-2
512,160,B006,Excellent and interesting read. I loved the story.,4.9,2025-02-17T17:00:00,positive,3
513,160,B019,Confusing and disappointing in places.,2.9,2025-12-24T07:00:00,negative,-2
514,160,B006,Confusing and disappointing in places.,2.7,2025-05-18T19:00:00,negative,-2
515,160,B001,Wonderful book. I enjoyed it and recommend it.,5.0,2025-04-09T15:00:00,positive,2
516,161,B014,Excellent and interesting read. I loved the story.,3.2,2025-02-19T06:00:00,positive,3
517,162,B014,Great book with helpful ideas and an enjoyable narrative.,3.6,2026-06-01T05:00:00,positive,2
518,162,B007,Interesting but the pacing was slow.,3.7,2025-05-20T23:00:00,neutral,0
519,162,B004,Confusing and disappointing in places.,5.0,2025-03-10T01:00:00,negative,-2
520,162,B007,Interesting but the pacing was slow.,4.1,2026-02-05T18:00:00,neutral,0
521,162,B016,Great book with helpful ideas and an enjoyable narrative.,4.8,2025-05-24T12:00:00,positive,2
522,163,B015,Wonderful book. I enjoyed it and recommend it.,3.4,2026-05-14T09:00:00,positive,2
523,163,B005,Confusing and disappointing in places.,3.9,2025-03-27T00:00:00,negative,-2
524,163,B012,Confusing and disappointing in places.,4.1,2025-08-15T18:00:00,negative,-2
525,163,B018,Excellent and interesting read. I loved the story.,4.3,2026-01-20T19:00:00,positive,3
526,163,B014,Confusing and disappointing in places.,5.0,2026-03-08T12:00:00,negative,-2
527,163,B002,Confusing and disappointing in places.,3.9,2026-04-17T18:00:00,negative,-2
528,163,B020,Great book with helpful ideas and an enjoyable narrative.,4.4,2026-03-19T21:00:00,positive,2
529,163,B018,Confusing and disappointing in places.,4.5,2025-01-25T20:00:00,negative,-2
530,163,B020,Confusing and disappointing in places.,4.7,2025-12-19T11:00:00,negative,-2
531,164,B006,Excellent and interesting read. I loved the story.,3.2,2025-08-22T10:00:00,positive,3
532,164,B009,Great book with helpful ideas and an enjoyable narrative.,5.0,2025-10-28T19:00:00,positive,2
533,165,B004,Wonderful book. I enjoyed it and recommend it.,3.3,2025-09-10T17:00:00,positive,2
534,165,B017,Great book with helpful ideas and an enjoyable narrative.,3.7,2026-03-25T15:00:00,positive,2
535,165,B016,Interesting but the pacing was slow.,4.7,2026-05-04T22:00:00,neutral,0
536,165,B019,Wonderful book. I enjoyed it and recommend it.,3.3,2025-11-08T10:00:00,positive,2
537,165,B016,Interesting but the pacing was slow.,4.6,2025-11-19T00:00:00,neutral,0
538,166,B003,Interesting but the pacing was slow.,5.0,2026-02-01T13:00:00,neutral,0
539,166,B003,Confusing and disappointing in places.,4.0,2025-04-08T05:00:00,negative,-2
540,166,B015,Wonderful book. I enjoyed it and recommend it.,3.1,2026-01-19T02:00:00,positive,2
541,166,B003,Great book with helpful ideas and an enjoyable narrative.,3.8,2026-05-26T05:00:00,positive,2
542,166,B012,Excellent and interesting read. I loved the story.,2.9,2025-07-01T16:00:00,positive,3
543,166,B008,Great book with helpful ideas and an enjoyable narrative.,3.6,2025-05-04T09:00:00,positive,2
544,166,B010,Confusing and disappointing in places.,5.0,2025-03-09T10:00:00,negative,-2
545,167,B014,Excellent and interesting read. I loved the story.,2.6,2025-02-26T16:00:00,positive,3
546,168,B017,Confusing and disappointing in places.,3.2,2025-08-17T02:00:00,negative,-2
547,168,B015,Excellent and interesting read. I loved the story.,3.6,2025-10-19T17:00:00,positive,3
548,168,B018,Excellent and interesting read. I loved the story.,3.7,2025-04-22T03:00:00,positive,3
549,169,B013,Great book with helpful ideas and an enjoyable narrative.,4.3,2025-06-06T09:00:00,positive,2
550,169,B009,Confusing and disappointing in places.,2.1,2025-12-10T21:00:00,negative,-2
551,169,B013,Excellent and interesting read. I loved the story.,4.0,2025-06-14T04:00:00,positive,3
552,169,B013,Wonderful book. I enjoyed it and recommend it.,5.0,2025-05-03T07:00:00,positive,2
553,170,B007,Confusing and disappointing in places.,2.3,2025-01-22T13:00:00,negative,-2
554,170,B011,Wonderful book. I enjoyed it and recommend it.,4.5,2025-12-12T10:00:00,positive,2
555,170,B011,Confusing and disappointing in places.,4.1,2025-11-11T06:00:00,negative,-2
556,170,B019,Wonderful book. I enjoyed it and recommend it.,3.9,2025-11-04T19:00:00,positive,2
557,170,B004,Confusing and disappointing in places.,3.9,2025-06-10T21:00:00,negative,-2
558,170,B009,Interesting but the pacing was slow.,3.7,2025-06-09T20:00:00,neutral,0
559,170,B004,Confusing and disappointing in places.,3.3,2026-04-25T07:00:00,negative,-2
560,170,B005,Excellent and interesting read. I loved the story.,3.0,2025-02-06T21:00:00,positive,3
561,171,B002,Wonderful book. I enjoyed it and recommend it.,4.8,2025-12-13T22:00:00,positive,2
562,171,B018,Excellent and interesting read. I loved the story.,5.0,2025-10-15T22:00:00,positive,3
563,171,B020,Confusing and disappointing in places.,4.1,2025-05-31T14:00:00,negative,-2
564,171,B002,Excellent and interesting read. I loved the story.,3.8,2026-01-07T14:00:00,positive,3
565,172,B018,Interesting but the pacing was slow.,3.6,2025-06-23T11:00:00,neutral,0
566,172,B020,Great book with helpful ideas and an enjoyable narrative.,3.9,2026-06-17T00:00:00,positive,2
567,172,B004,Wonderful book. I enjoyed it and recommend it.,2.6,2025-03-24T10:00:00,positive,2
568,172,B020,Interesting but the pacing was slow.,4.2,2026-03-11T13:00:00,neutral,0
569,172,B005,Wonderful book. I enjoyed it and recommend it.,3.3,2025-04-20T07:00:00,positive,2
570,173,B015,Great book with helpful ideas and an enjoyable narrative.,2.2,2025-12-05T21:00:00,positive,2
571,173,B017,Excellent and interesting read. I loved the story.,2.3,2025-07-24T23:00:00,positive,3
572,173,B001,Excellent and interesting read. I loved the story.,2.9,2025-01-04T13:00:00,positive,3
573,173,B004,Interesting but the pacing was slow.,3.7,2025-07-13T22:00:00,neutral,0
574,174,B002,Interesting but the pacing was slow.,2.3,2025-07-14T07:00:00,neutral,0
575,174,B002,Excellent and interesting read. I loved the story.,4.2,2025-06-26T04:00:00,positive,3
576,174,B018,Excellent and interesting read. I loved the story.,3.2,2025-06-13T15:00:00,positive,3
577,175,B001,Great book with helpful ideas and an enjoyable narrative.,4.5,2025-08-23T22:00:00,positive,2
578,175,B003,Confusing and disappointing in places.,3.5,2025-03-25T16:00:00,negative,-2
579,176,B002,Interesting but the pacing was slow.,3.6,2025-05-12T10:00:00,neutral,0
580,176,B004,Excellent and interesting read. I loved the story.,4.8,2025-02-27T23:00:00,positive,3
581,176,B005,Great book with helpful ideas and an enjoyable narrative.,2.8,2025-09-25T07:00:00,positive,2
582,177,B002,Excellent and interesting read. I loved the story.,4.5,2025-10-20T14:00:00,positive,3
583,177,B009,Great book with helpful ideas and an enjoyable narrative.,2.7,2025-09-16T06:00:00,positive,2
584,177,B020,Confusing and disappointing in places.,4.3,2026-04-14T12:00:00,negative,-2
585,177,B002,Interesting but the pacing was slow.,4.6,2025-01-01T09:00:00,neutral,0
586,178,B018,Interesting but the pacing was slow.,2.5,2026-05-06T06:00:00,neutral,0
587,179,B002,Confusing and disappointing in places.,4.9,2026-02-22T22:00:00,negative,-2
588,179,B001,Excellent and interesting read. I loved the story.,2.5,2025-06-09T22:00:00,positive,3
589,179,B005,Great book with helpful ideas and an enjoyable narrative.,3.1,2025-07-15T00:00:00,positive,2
590,179,B016,Excellent and interesting read. I loved the story.,2.6,2026-05-15T02:00:00,positive,3
591,179,B011,Confusing and disappointing in places.,2.6,2026-04-11T12:00:00,negative,-2
592,179,B014,Confusing and disappointing in places.,4.0,2025-02-05T10:00:00,negative,-2
593,180,B001,Wonderful book. I enjoyed it and recommend it.,4.8,2026-02-02T17:00:00,positive,2
594,180,B016,Confusing and disappointing in places.,3.4,2025-06-08T02:00:00,negative,-2
595,180,B018,Wonderful book. I enjoyed it and recommend it.,4.1,2025-06-30T12:00:00,positive,2
596,180,B007,Wonderful book. I enjoyed it and recommend it.,3.8,2025-01-25T14:00:00,positive,2
