user_id,book_id,rating,timestamp
72,B010,3.5,2025-06-21T06:00:00
72,B002,2.9,2025-02-25T20:00:00
72,B008,5.0,2026-02-13T15:00:00
73,B009,3.0,2025-01-11T21:00:00
73,B017,4.1,2026-06-22T03:00:00
73,B012,3.5,2025-10-18T08:00:00
73,B007,4.1,2025-05-05T22:00:00
73,B016,3.3,2025-07-09T03:00:00
73,B013,3.9,2025-03-05T12:00:00
73,B006,3.5,2025-09-29T05:00:00
73,B015,3.8,2026-03-18T06:00:00
73,B020,2.5,2025-02-08T21:00:00
73,B008,2.3,2026-02-05T18:00:00
74,B019,3.2,2025-04-03T11:00:00
74,B013,2.4,2026-01-03T15:00:00
74,B001,3.9,2025-05-24T01:00:00
74,B012,2.2,2025-02-13T12:00:00
74,B014,2.9,2025-06-02T23:00:00
74,B009,3.8,2025-02-16T07:00:00
74,B017,2.8,2025-02-21T09:00:00
74,B010,4.5,2025-06-24T18:00:00
74,B016,4.3,2025-08-14T02:00:00
75,B006,3.6,2026-01-21T05:00:00
75,B001,3.6,2025-07-03T02:00:00
75,B014,3.0,2025-10-18T13:00:00
75,B010,3.0,2026-05-03T22:00:00
75,B019,3.7,2025-02-08T19:00:00
75,B003,4.0,2025-04-01T20:00:00
75,B002,4.6,2025-04-08T19:00:00
75,B005,3.7,2026-05-01T15:00:00
75,B016,2.6,2025-10-19T06:00:00
75,B004,3.3,2025-11-30T13:00:00
75,B011,3.0,2025-11-30T07:00:00
76,B004,5.0,2025-03-03T08:00:00
76,B013,3.8,2025-06-25T10:00:00
76,B007,4.0,2025-03-30T13:00:00
76,B009,3.7,2025-08-10T18:00:00
76,B006,2.6,2026-06-01T01:00:00
76,B001,3.8,2025-04-11T14:00:00
77,B017,2.4,2025-06-15T22:00:00
77,B011,2.9,2026-04-20T04:00:00
77,B004,3.4,2026-01-15T20:00:00
77,B009,5.0,2025-03-14T12:00:00
77,B005,2.9,2025-02-03T09:00:00
77,B020,3.8,2025-08-01T21:00:00
77,B001,3.9,2025-02-26T16:00:00
78,B008,3.7,2025-08-19T10:00:00
78,B013,4.2,2026-03-10T08:00:00
78,B015,3.9,2026-05-13T16:00:00
78,B010,4.8,2025-10-27T14:00:00
78,B005,2.9,2025-03-24T12:00:00
78,B007,4.0,2025-03-20T03:00:00
78,B016,3.8,2025-12-10T13:00:00
79,B013,3.3,2025-06-29T22:00:00
79,B007,2.3,2025-06-07T05:00:00
79,B002,3.9,2025-05-10T14:00:00
79,B018,4.0,2025-11-21T11:00:00
79,B003,4.1,2025-06-16T17:00:00
79,B006,3.4,2026-05-27T04:00:00
79,B014,4.3,2025-06-09T00:00:00
79,B020,4.7,2026-06-04T10:00:00
79,B009,3.5,2025-02-11T04:00:00
80,B006,2.9,2026-03-30T09:00:00
80,B015,4.3,2026-03-01T04:00:00
80,B001,3.6,2026-04-19T22:00:00
80,B007,3.5,2025-11-08T15:00:00
80,B010,3.6,2025-01-28T00:00:00
80,B003,2.8,2026-04-29T03:00:00
80,B017,2.8,2026-03-04T05:00:00
80,B016,4.8,2026-05-20T02:00:00
81,B020,2.9,2025-02-19T09:00:00
81,B016,3.1,2025-07-07T03:00:00
81,B008,3.4,2025-11-20T21:00:00
81,B014,3.4,2026-01-07T03:00:00
81,B001,4.0,2025-01-14T04:00:00
81,B007,3.4,2026-02-26T10:00:00
81,B010,5.0,2025-06-08T16:00:00
81,B004,3.7,2026-06-23T17:00:00
81,B013,2.8,2025-01-18T15:00:00
81,B002,2.9,2025-08-16T04:00:00
81,B012,4.1,2025-04-25T02:00:00
81,B019,3.0,2025-02-13T06:00:00
82,B002,2.9,2025-10-12T18:00:00
82,B007,4.2,2025-09-05T16:00:00
82,B001,3.8,2025-01-15T16:00:00
82,B004,3.2,2025-06-25T17:00:00
82,B012,3.9,2025-04-20T05:00:00
82,B011,3.1,2026-03-11T06:00:00
82,B014,2.2,2026-01-05T22:00:00
82,B005,3.8,2026-03-31T07:00:00
82,B015,3.2,2026-03-15T06:00:00
83,B020,4.3,2026-01-08T06:00:00
83,B010,3.3,2026-05-27T08:00:00
83,B001,3.1,2025-10-07T20:00:00
83,B017,2.8,2026-02-19T15:00:00
83,B011,4.6,2025-01-31T03:00:00
83,B014,4.3,2026-05-26T21:00:00
83,B002,3.6,2026-06-17T15:00:00
83,B018,4.1,2025-01-19T01:00:00
83,B003,4.0,2026-05-15T03:00:00
84,B013,2.8,2025-01-28T20:00:00
84,B010,3.6,2026-01-01T13:00:00
84,B009,4.8,2025-03-28T22:00:00
84,B017,3.5,2025-01-21T17:00:00
84,B020,3.6,2025-04-13T22:00:00
84,B011,3.8,2026-05-30T21:00:00
84,B008,3.0,2026-02-16T07:00:00
84,B001,3.6,2025-04-08T18:00:00
84,B002,4.0,2026-05-02T13:00:00
85,B014,3.7,2025-03-03T16:00:00
85,B010,4.2,2025-11-04T13:00:00
85,B017,2.7,2026-02-27T08:00:00
85,B013,4.4,2025-09-20T21:00:00
85,B009,4.5,2025-04-27T04:00:00
85,B002,5.0,2025-11-14T14:00:00
85,B008,3.6,2025-02-07T06:00:00
85,B016,4.7,2026-05-13T00:00:00
85,B019,4.0,2025-11-02T02:00:00
85,B005,4.2,2026-01-08T21:00:00
85,B018,2.7,2025-11-17T10:00:00
86,B019,3.4,2026-03-10T15:00:00
86,B003,5.0,2025-05-29T11:00:00
86,B006,3.7,2025-05-05T17:00:00
86,B017,2.8,2026-02-02T00:00:00
86,B002,3.1,2025-09-19T09:00:00
86,B009,2.6,2025-06-14T14:00:00
86,B013,4.1,2026-02-21T01:00:00
87,B015,5.0,2025-07-08T20:00:00
87,B017,3.5,2025-11-09T10:00:00
87,B010,4.2,2025-12-02T09:00:00
87,B008,5.0,2026-02-07T12:00:00
87,B012,3.2,2025-08-18T00:00:00
87,B001,2.4,2025-05-01T00:00:00
87,B002,3.7,2026-04-10T21:00:00
88,B019,2.8,2025-07-04T13:00:00
88,B017,4.5,2025-08-30T19:00:00
88,B007,3.1,2026-04-15T02:00:00
88,B010,3.7,2025-09-20T02:00:00
88,B011,3.7,2026-04-28T11:00:00
88,B005,3.0,2025-02-16T00:00:00
88,B006,3.0,2026-02-09T21:00:00
89,B013,3.5,2025-06-04T17:00:00
89,B018,3.0,2026-03-27T01:00:00
89,B004,4.1,2026-04-27T08:00:00
89,B017,5.0,2026-05-22T01:00:00
89,B014,2.7,2025-07-28T09:00:00
89,B005,2.4,2025-01-05T16:00:00
89,B020,4.6,2026-02-08T11:00:00
90,B011,3.7,2026-01-26T02:00:00
90,B012,2.5,2025-04-02T00:00:00
90,B007,2.4,2025-10-19T20:00:00
90,B008,3.9,2025-11-14T21:00:00
90,B002,3.3,2025-04-09T11:00:00
90,B019,3.5,2025-12-16T14:00:00
90,B020,3.5,2025-06-08T15:00:00
90,B018,3.1,2026-03-24T02:00:00
90,B016,3.2,2025-06-02T04:00:00
90,B004,3.9,2025-09-12T16:00:00
90,B017,3.3,2025-02-16T16:00:00
90,B014,2.9,2025-07-06T12:00:00
91,B008,3.4,2025-04-19T13:00:00
91,B018,4.3,2025-01-14T05:00:00
91,B013,3.2,2026-05-14T09:00:00
91,B009,3.1,2026-02-09T09:00:00
91,B020,4.8,2025-01-17T22:00:00
91,B004,2.5,2026-03-23T20:00:00
91,B002,3.3,2025-03-30T09:00:00
91,B006,3.5,2026-04-01T15:00:00
92,B005,4.7,2025-10-25T01:00:00
92,B016,2.8,2026-05-15T07:00:00
92,B006,2.7,2026-03-09T18:00:00
92,B003,3.2,2026-03-23T00:00:00
92,B017,4.0,2026-03-25T07:00:00
92,B007,3.7,2026-04-25T04:00:00
92,B008,3.3,2026-01-04T15:00:00
92,B010,5.0,2025-08-01T09:00:00
92,B014,2.8,2025-05-13T05:00:00
93,B008,3.8,2025-09-22T10:00:00
93,B006,2.5,2025-10-01T04:00:00
93,B002,2.6,2025-04-17T22:00:00
93,B001,3.0,2025-04-24T03:00:00
93,B018,4.5,2025-04-15T17:00:00
93,B009,3.6,2025-07-30T11:00:00
93,B004,3.0,2026-06-03T15:00:00
93,B016,3.7,2025-12-09T04:00:00
93,B011,4.4,2026-03-08T07:00:00
93,B012,4.2,2026-02-24T14:00:00
93,B003,4.9,2026-01-06T00:00:00
94,B011,3.8,2025-10-30T13:00:00
94,B010,3.1,2025-11-18T11:00:00
94,B001,2.6,2025-05-31T22:00:00
94,B019,3.9,2026-03-29T22:00:00
94,B004,2.6,2025-11-05T02:00:00
94,B014,3.9,2025-05-10T16:00:00
94,B020,4.5,2025-04-06T16:00:00
95,B006,3.9,2025-05-24T22:00:00
95,B016,3.5,2025-07-17T11:00:00
95,B007,1.9,2026-02-26T02:00:00
95,B020,3.4,2026-05-03T06:00:00
95,B011,4.0,2026-05-17T23:00:00
95,B017,4.0,2025-05-28T16:00:00
95,B013,2.7,2025-05-01T22:00:00
95,B010,3.7,2026-01-14T03:00:00
95,B012,4.5,2025-05-04T11:00:00
95,B015,3.2,2025-10-18T06:00:00
96,B002,2.9,2026-04-05T04:00:00
96,B010,2.3,2025-02-16T21:00:00
96,B005,3.0,2025-04-01T05:00:00
96,B009,4.2,2025-11-13T17:00:00
96,B006,1.9,2025-03-29T06:00:00
96,B007,2.7,2025-02-24T18:00:00
96,B016,3.3,2025-01-20T03:00:00
96,B004,3.7,2026-03-31T02:00:00
96,B013,3.9,2025-07-04T13:00:00
96,B014,2.9,2025-04-04T03:00:00
97,B002,3.5,2026-02-27T10:00:00
97,B006,4.1,2025-08-31T15:00:00
97,B008,2.4,2026-02-22T20:00:00
97,B011,1.5,2025-04-14T07:00:00
97,B003,4.1,2025-05-09T09:00:00
97,B015,2.5,2026-05-28T06:00:00
97,B001,2.3,2026-04-08T01:00:00
98,B015,4.0,2025-11-22T21:00:00
98,B011,3.2,2026-04-09T08:00:00
98,B007,4.6,2026-04-16T19:00:00
98,B009,3.8,2025-01-03T19:00:00
98,B004,4.1,2026-02-28T17:00:00
98,B005,3.0,2026-02-07T17:00:00
98,B010,4.3,2026-04-01T21:00:00
98,B012,3.4,2026-01-02T06:00:00
99,B005,2.8,2026-05-28T15:00:00
99,B014,4.9,2025-06-29T02:00:00
99,B010,2.8,2025-05-11T08:00:00
99,B007,3.7,2026-06-20T23:00:00
99,B020,3.7,2025-09-16T21:00:00
99,B018,4.3,2026-03-14T20:00:00
99,B004,3.0,2025-11-27T13:00:00
99,B011,3.2,2026-04-05T10:00:00
100,B003,3.1,2026-04-30T07:00:00
100,B006,3.2,2025-12-08T16:00:00
100,B001,4.9,2026-03-26T03:00:00
100,B013,3.9,2025-03-29T01:00:00
100,B016,3.8,2025-01-11T14:00:00
100,B018,3.2,2025-04-14T10:00:00
100,B004,3.1,2025-03-11T18:00:00
101,B012,4.0,2026-01-02T09:00:00
101,B007,3.3,2025-05-30T04:00:00
101,B008,3.6,2025-01-09T16:00:00
101,B014,3.8,2025-02-28T07:00:00
101,B006,4.8,2025-12-16T06:00:00
101,B016,4.5,2026-04-24T19:00:00
101,B002,3.8,2025-12-10T19:00:00
102,B007,3.8,2025-06-28T07:00:00
102,B006,3.6,2025-12-14T17:00:00
102,B020,2.8,2025-04-14T00:00:00
102,B008,3.8,2025-12-13T06:00:00
102,B003,4.0,2026-01-17T21:00:00
102,B001,3.1,2025-03-08T03:00:00
102,B004,3.0,2025-07-16T17:00:00
102,B011,3.0,2025-02-24T20:00:00
102,B015,4.0,2026-06-05T18:00:00
102,B002,3.6,2026-04-27T21:00:00
103,B011,3.1,2025-12-27T07:00:00
103,B020,3.3,2025-12-11T13:00:00
103,B014,3.2,2026-05-25T10:00:00
103,B002,3.7,2025-09-29T20:00:00
103,B004,2.7,2026-05-29T16:00:00
103,B008,3.1,2025-09-25T00:00:00
103,B010,3.8,2026-06-13T18:00:00
103,B013,3.8,2025-05-12T09:00:00
104,B006,5.0,2026-02-05T12:00:00
104,B009,3.6,2025-07-12T15:00:00
104,B015,4.9,2025-11-08T02:00:00
104,B013,3.2,2026-01-31T09:00:00
104,B008,3.3,2025-03-13T14:00:00
104,B011,3.2,2026-02-05T05:00:00
104,B010,3.5,2026-05-05T23:00:00
104,B001,3.0,2025-11-14T13:00:00
104,B004,4.0,2025-06-12T19:00:00
104,B020,3.0,2025-07-27T16:00:00
105,B017,3.2,2025-07-07T22:00:00
105,B007,4.0,2025-02-14T07:00:00
105,B011,3.8,2025-10-26T21:00:00
105,B016,5.0,2025-08-11T15:00:00
105,B006,3.7,2025-03-20T03:00:00
105,B015,3.1,2026-01-26T10:00:00
105,B012,2.5,2026-04-18T02:00:00
105,B002,3.4,2025-06-24T00:00:00
105,B004,2.3,2026-02-05T05:00:00
106,B006,3.3,2025-04-04T00:00:00
106,B004,2.7,2025-07-16T21:00:00
106,B002,3.1,2025-06-21T23:00:00
106,B001,4.4,2025-12-01T10:00:00
106,B015,3.2,2026-02-09T13:00:00
106,B019,4.2,2026-04-15T07:00:00
106,B005,3.1,2026-01-13T01:00:00
106,B003,3.7,2026-05-27T03:00:00
107,B006,2.8,2026-01-27T16:00:00
107,B019,2.7,2025-01-14T07:00:00
107,B012,3.6,2026-03-15T07:00:00
107,B020,3.4,2026-05-26T09:00:00
107,B015,3.7,2025-09-01T23:00:00
107,B014,2.3,2025-12-03T04:00:00
107,B007,4.0,2025-09-12T21:00:00
107,B013,3.6,2026-06-18T10:00:00
107,B017,1.6,2025-03-13T06:00:00
107,B016,5.0,2026-03-13T23:00:00
107,B010,3.7,2025-09-08T13:00:00
107,B011,5.0,2026-03-20T04:00:00
108,B017,3.6,2026-01-25T14:00:00
108,B011,4.2,2026-05-08T02:00:00
108,B002,3.5,2025-01-05T00:00:00
108,B018,3.1,2026-01-19T15:00:00
108,B008,3.9,2026-01-18T12:00:00
108,B013,1.7,2025-02-09T03:00:00
108,B014,2.4,2025-09-19T23:00:00
108,B005,3.1,2026-01-13T22:00:00
109,B004,3.2,2025-06-15T00:00:00
109,B001,3.0,2026-01-29T12:00:00
109,B015,4.0,2025-03-24T16:00:00
109,B013,4.2,2025-06-19T13:00:00
109,B009,3.0,2025-01-02T03:00:00
110,B005,3.6,2025-10-28T02:00:00
110,B002,3.9,2025-08-29T15:00:00
110,B015,2.6,2025-04-10T06:00:00
110,B007,4.1,2026-06-17T08:00:00
110,B018,2.7,2025-12-12T19:00:00
110,B010,4.0,2025-12-18T10:00:00
110,B012,3.8,2026-02-13T12:00:00
110,B011,4.7,2025-12-05T03:00:00
110,B017,2.6,2025-05-23T00:00:00
110,B004,3.8,2025-10-14T22:00:00
111,B017,4.2,2025-12-23T13:00:00
111,B020,4.2,2026-05-03T21:00:00
111,B014,3.5,2026-01-30T09:00:00
111,B016,4.0,2026-06-17T18:00:00
111,B001,3.5,2025-02-02T04:00:00
111,B015,2.2,2026-04-24T05:00:00
111,B008,3.0,2025-04-19T13:00:00
111,B018,4.3,2025-12-18T12:00:00
111,B005,2.6,2026-03-24T07:00:00
112,B005,4.2,2026-04-12T04:00:00
112,B013,3.8,2026-05-05T20:00:00
112,B016,4.0,2026-01-21T01:00:00
112,B009,1.7,2025-08-04T23:00:00
112,B011,4.5,2025-07-03T15:00:00
112,B006,2.9,2026-04-30T11:00:00
112,B008,2.4,2026-02-08T03:00:00
112,B004,4.1,2025-11-08T14:00:00
112,B019,3.2,2026-03-29T22:00:00
112,B017,2.9,2025-01-10T11:00:00
113,B019,4.2,2026-02-18T07:00:00
113,B003,3.5,2025-11-06T22:00:00
113,B020,2.4,2025-04-02T14:00:00
113,B005,3.7,2025-10-09T20:00:00
113,B002,2.7,2025-05-03T03:00:00
113,B012,5.0,2025-04-07T18:00:00
114,B020,4.4,2025-09-20T01:00:00
114,B019,5.0,2026-01-08T17:00:00
114,B005,3.7,2026-06-16T09:00:00
114,B015,2.7,2026-05-18T22:00:00
114,B014,3.7,2025-02-15T07:00:00
114,B003,3.6,2025-10-12T04:00:00
114,B004,3.7,2025-09-19T08:00:00
115,B003,3.5,2025-12-08T08:00:00
115,B006,5.0,2025-04-11T12:00:00
115,B014,4.8,2025-05-07T05:00:00
115,B016,4.1,2026-05-17T03:00:00
115,B012,3.7,2025-04-12T01:00:00
115,B001,3.1,2026-06-10T22:00:00
115,B020,2.8,2025-10-01T01:00:00
115,B010,1.8,2025-03-28T23:00:00
115,B013,3.4,2025-05-20T15:00:00
116,B004,4.2,2025-03-18T11:00:00
116,B013,3.3,2025-02-22T13:00:00
116,B019,3.6,2025-04-26T10:00:00
116,B016,5.0,2025-05-01T09:00:00
116,B017,2.1,2025-01-03T23:00:00
116,B011,3.0,2025-11-09T20:00:00
116,B020,4.1,2025-01-10T03:00:00
117,B003,2.6,2025-09-30T03:00:00
117,B002,4.6,2025-05-11T10:00:00
117,B011,3.5,2026-02-14T16:00:00
117,B018,5.0,2026-02-03T04:00:00
117,B020,4.3,2025-05-10T04:00:00
117,B004,3.0,2025-01-09T13:00:00
117,B014,4.5,2026-03-16T07:00:00
117,B016,3.9,2025-07-11T07:00:00
118,B014,4.0,2025-05-04T04:00:00
118,B010,3.4,2025-05-30T13:00:00
118,B015,4.0,2026-05-06T01:00:00
118,B004,4.4,2025-10-03T11:00:00
118,B012,3.7,2025-02-23T21:00:00
118,B007,4.4,2025-10-14T19:00:00
118,B016,3.9,2026-05-19T11:00:00
118,B013,4.6,2025-05-14T10:00:00
118,B005,4.5,2026-01-16T07:00:00
119,B020,3.7,2025-04-12T02:00:00
119,B002,2.6,2025-11-05T23:00:00
119,B018,3.6,2025-06-07T01:00:00
119,B014,3.8,2026-04-05T20:00:00
119,B016,3.4,2025-05-13T09:00:00
119,B003,3.9,2025-07-14T23:00:00
120,B006,3.9,2025-05-02T05:00:00
120,B005,2.1,2025-06-01T08:00:00
120,B002,3.3,2025-02-22T20:00:00
120,B003,2.5,2026-01-13T10:00:00
120,B015,2.1,2026-02-23T19:00:00
120,B017,4.8,2025-01-11T11:00:00
120,B016,4.6,2025-04-19T23:00:00
120,B007,3.5,2025-09-21T20:00:00
120,B009,2.8,2026-02-09T04:00:00
120,B004,4.1,2025-07-13T18:00:00
121,B011,2.6,2025-03-27T08:00:00
121,B002,4.3,2025-01-10T03:00:00
121,B006,3.5,2025-11-11T10:00:00
121,B018,3.4,2025-05-07T00:00:00
121,B020,2.4,2025-04-16T16:00:00
121,B003,4.1,2025-01-02T07:00:00
121,B009,2.9,2025-12-28T20:00:00
121,B014,2.6,2025-04-26T15:00:00
121,B016,4.0,2026-01-01T02:00:00
121,B008,4.2,2025-07-05T21:00:00
121,B001,4.2,2025-10-21T11:00:00
121,B015,4.3,2025-03-20T00:00:00
121,B012,3.0,2025-05-31T10:00:00
122,B007,5.0,2025-08-24T12:00:00
122,B010,4.0,2025-08-13T22:00:00
122,B015,3.9,2026-01-07T17:00:00
122,B013,3.6,2025-01-27T22:00:00
123,B018,4.4,2025-04-05T16:00:00
123,B007,2.1,2026-02-15T19:00:00
123,B002,4.9,2025-03-21T22:00:00
123,B020,5.0,2026-02-19T12:00:00
123,B014,3.8,2025-03-08T06:00:00
123,B001,3.8,2025-11-13T06:00:00
123,B017,3.3,2026-05-11T01:00:00
123,B012,3.1,2025-08-26T06:00:00
124,B009,4.1,2025-06-06T18:00:00
124,B017,3.5,2025-03-31T15:00:00
124,B018,3.1,2025-03-14T05:00:00
124,B015,2.4,2026-04-30T08:00:00
124,B006,3.8,2026-01-08T09:00:00
124,B011,3.9,2026-06-09T19:00:00
124,B002,3.7,2026-02-28T16:00:00
125,B001,5.0,2025-04-21T12:00:00
125,B016,4.0,2025-03-08T10:00:00
125,B015,4.8,2025-04-28T08:00:00
125,B010,4.0,2025-05-30T20:00:00
125,B006,3.6,2026-03-10T08:00:00
125,B011,2.7,2025-10-08T12:00:00
125,B004,2.2,2025-02-25T02:00:00
125,B014,4.5,2025-06-14T22:00:00
125,B007,4.0,2025-05-29T10:00:00
125,B002,4.1,2026-04-06T20:00:00
126,B007,4.0,2025-11-11T16:00:00
126,B010,3.5,2026-04-12T13:00:00
126,B003,3.4,2026-03-13T16:00:00
126,B006,5.0,2025-06-30T14:00:00
126,B005,3.7,2025-06-16T17:00:00
126,B019,3.3,2026-03-24T20:00:00
126,B020,3.3,2025-04-17T02:00:00
126,B001,4.1,2026-05-31T18:00:00
126,B016,3.5,2026-03-07T06:00:00
127,B019,3.5,2026-03-01T21:00:00
127,B018,3.3,2025-06-07T11:00:00
127,B010,4.5,2025-11-22T10:00:00
127,B015,4.5,2025-07-17T19:00:00
127,B001,3.6,2026-03-24T07:00:00
127,B008,3.5,2026-02-06T20:00:00
127,B007,3.7,2025-06-12T10:00:00
127,B017,3.7,2025-03-22T18:00:00
128,B016,3.0,2025-04-06T02:00:00
128,B007,2.8,2025-08-01T12:00:00
128,B019,3.7,2026-05-14T20:00:00
128,B014,3.1,2025-02-02T03:00:00
128,B003,1.7,2026-05-11T19:00:00
128,B012,3.4,2025-09-18T03:00:00
128,B015,3.3,2026-06-15T16:00:00
128,B018,2.8,2025-10-29T14:00:00
129,B019,3.2,2025-10-06T10:00:00
129,B018,3.6,2026-03-16T06:00:00
129,B004,2.6,2025-03-07T14:00:00
129,B016,2.8,2025-04-28T05:00:00
129,B013,5.0,2025-07-10T11:00:00
129,B003,3.8,2025-01-12T22:00:00
129,B015,4.2,2025-11-26T07:00:00
129,B009,3.0,2025-05-08T14:00:00
130,B001,2.8,2025-05-05T11:00:00
130,B012,3.5,2025-02-18T00:00:00
130,B002,3.5,2026-03-23T07:00:00
130,B003,3.2,2026-01-13T17:00:00
130,B016,3.8,2025-02-23T08:00:00
130,B014,3.8,2025-11-08T02:00:00
130,B007,2.8,2025-06-24T04:00:00
130,B015,3.5,2025-06-01T18:00:00
130,B010,2.6,2026-02-28T20:00:00
130,B011,4.7,2025-09-04T18:00:00
130,B008,3.5,2025-11-26T23:00:00
130,B013,3.2,2025-08-10T14:00:00
130,B017,2.7,2026-06-11T10:00:00
131,B016,4.4,2025-04-15T04:00:00
131,B019,3.0,2025-09-04T00:00:00
131,B002,2.9,2026-05-03T21:00:00
131,B020,3.8,2026-03-18T16:00:00
131,B010,3.2,2025-04-11T01:00:00
131,B013,3.6,2026-03-09T06:00:00
131,B015,4.2,2026-05-21T16:00:00
131,B004,3.3,2025-04-24T07:00:00
131,B011,2.9,2025-09-02T02:00:00
131,B012,3.1,2025-10-02T15:00:00
131,B017,2.1,2025-10-22T22:00:00
131,B014,5.0,2025-09-02T05:00:00
132,B004,2.8,2025-01-18T18:00:00
132,B001,3.8,2025-08-22T16:00:00
132,B008,2.5,2025-04-13T09:00:00
132,B005,5.0,2026-05-18T23:00:00
132,B002,4.8,2026-05-11T03:00:00
132,B013,3.6,2025-08-14T21:00:00
132,B017,3.9,2025-02-01T07:00:00
132,B011,4.3,2026-03-18T11:00:00
132,B020,3.5,2025-04-21T08:00:00
132,B010,2.3,2026-04-06T16:00:00
132,B003,3.1,2025-05-06T13:00:00
133,B007,3.6,2025-02-11T06:00:00
133,B020,3.8,2025-01-06T13:00:00
133,B012,4.2,2025-12-25T09:00:00
133,B013,3.8,2025-06-08T02:00:00
133,B004,3.4,2025-02-02T15:00:00
133,B008,3.7,2026-03-03T17:00:00
133,B016,4.8,2026-03-29T22:00:00
133,B001,2.9,2026-03-14T14:00:00
134,B001,3.8,2026-06-15T14:00:00
134,B019,4.6,2025-04-20T10:00:00
134,B003,4.4,2026-05-09T22:00:00
134,B004,2.6,2026-06-08T23:00:00
134,B014,3.7,2025-06-08T09:00:00
134,B009,4.2,2025-01-07T15:00:00
134,B015,3.8,2025-01-01T04:00:00
134,B002,3.6,2026-05-11T05:00:00
134,B017,3.1,2025-06-24T16:00:00
134,B012,3.7,2026-05-03T15:00:00
135,B006,4.2,2025-12-30T04:00:00
135,B005,2.3,2025-06-12T11:00:00
135,B016,4.0,2025-12-27T20:00:00
135,B007,3.0,2025-05-24T08:00:00
135,B001,3.6,2026-01-21T15:00:00
135,B011,3.7,2025-04-19T15:00:00
135,B013,3.5,2026-01-29T13:00:00
135,B014,5.0,2025-04-28T01:00:00
136,B013,4.1,2025-03-15T10:00:00
136,B004,4.9,2026-05-01T16:00:00
136,B009,3.9,2025-03-22T04:00:00
136,B005,1.7,2025-05-01T15:00:00
136,B015,3.6,2026-05-28T09:00:00
136,B018,3.3,2026-03-18T15:00:00
136,B007,3.0,2025-01-27T06:00:00
136,B008,3.0,2025-01-19T17:00:00
137,B012,3.8,2025-08-26T02:00:00
137,B002,5.0,2025-03-20T01:00:00
137,B020,4.5,2025-10-27T04:00:00
137,B010,3.3,2025-07-30T15:00:00
137,B003,3.7,2025-08-14T14:00:00
138,B010,3.4,2025-10-04T08:00:00
138,B003,2.9,2025-03-28T01:00:00
138,B018,4.4,2026-01-27T12:00:00
138,B015,3.9,2026-03-18T17:00:00
138,B007,4.8,2025-09-26T18:00:00
138,B004,3.8,2025-02-28T03:00:00
138,B002,3.1,2025-10-15T21:00:00
138,B019,2.8,2025-07-03T14:00:00
138,B001,2.8,2026-01-03T15:00:00
139,B008,3.2,2025-02-12T17:00:00
139,B002,4.1,2025-09-21T00:00:00
139,B003,3.8,2025-12-28T17:00:00
139,B018,2.1,2025-12-25T03:00:00
139,B006,4.8,2025-08-31T06:00:00
139,B020,3.6,2026-03-02T02:00:00
139,B015,2.2,2026-02-22T20:00:00
139,B017,3.7,2025-03-21T07:00:00
139,B019,3.9,2026-03-05T17:00:00
139,B014,4.4,2026-06-25T01:00:00
140,B007,2.8,2026-06-02T02:00:00
140,B005,3.1,2025-08-24T14:00:00
140,B016,3.1,2025-09-08T13:00:00
140,B006,4.4,2025-09-24T09:00:00
140,B004,4.6,2026-06-02T04:00:00
140,B001,4.0,2025-09-05T22:00:00
140,B017,3.9,2026-02-23T20:00:00
141,B013,4.1,2026-03-13T09:00:00
141,B008,3.6,2025-05-27T01:00:00
141,B005,3.9,2025-06-19T03:00:00
141,B014,2.3,2025-06-23T09:00:00
141,B007,3.5,2025-04-19T07:00:00
141,B015,3.2,2026-06-05T05:00:00
141,B006,2.4,2025-07-19T00:00:00
141,B002,3.3,2026-04-10T09:00:00
141,B009,4.1,2025-05-03T14:00:00
142,B015,4.1,2026-06-18T10:00:00
142,B007,5.0,2025-01-09T07:00:00
142,B010,3.7,2025-08-14T21:00:00
142,B013,3.7,2025-08-08T00:00:00
142,B018,4.0,2026-02-06T19:00:00
143,B012,3.0,2026-05-16T19:00:00
143,B013,2.8,2026-06-04T06:00:00
143,B005,3.9,2025-03-04T17:00:00
143,B003,3.3,2025-09-24T01:00:00
143,B020,4.9,2025-02-16T09:00:00
143,B016,2.8,2025-06-20T17:00:00
143,B009,2.6,2025-12-04T04:00:00
143,B011,4.7,2026-01-24T02:00:00
143,B002,4.5,2025-12-28T17:00:00
143,B019,2.8,2026-02-10T22:00:00
144,B009,3.5,2025-09-11T01:00:00
144,B010,3.1,2026-01-22T20:00:00
144,B006,2.8,2025-03-20T02:00:00
144,B001,3.9,2025-06-05T03:00:00
144,B017,2.9,2025-07-18T19:00:00
144,B015,2.6,2026-03-12T16:00:00
144,B002,3.5,2025-09-08T12:00:00
144,B007,2.2,2026-01-17T17:00:00
144,B012,2.4,2026-05-04T18:00:00
145,B020,1.8,2026-02-21T00:00:00
145,B001,3.9,2026-05-16T17:00:00
145,B002,3.5,2026-05-10T16:00:00
145,B016,4.4,2025-03-25T03:00:00
145,B008,3.5,2025-01-14T05:00:00
145,B004,2.7,2025-04-27T01:00:00
145,B012,4.1,2025-10-31T03:00:00
145,B011,3.2,2026-01-16T16:00:00
145,B005,3.4,2025-07-03T04:00:00
145,B006,4.5,2025-07-12T06:00:00
146,B011,4.5,2026-01-28T10:00:00
146,B004,1.9,2025-10-11T23:00:00
146,B006,2.0,2025-04-04T19:00:00
