purchase_id,user_id,book_id,quantity,price,purchase_date
537,71,B010,1,349.72,2026-04-06T12:00:00
538,71,B020,1,690.27,2025-01-08T18:00:00
539,71,B020,1,690.27,2025-04-26T18:00:00
540,71,B017,1,797.72,2025-10-14T14:00:00
541,71,B002,1,370.42,2025-11-16T19:00:00
542,71,B002,2,370.42,2025-01-12T15:00:00
543,72,B020,1,690.27,2025-03-26T04:00:00
544,72,B001,1,646.6,2026-01-14T05:00:00
545,72,B019,1,312.86,2026-06-25T01:00:00
546,72,B002,1,370.42,2025-02-25T20:00:00
547,72,B008,1,765.6,2026-02-13T15:00:00
548,72,B005,2,352.05,2026-02-04T15:00:00
549,72,B002,1,370.42,2026-01-27T21:00:00
550,73,B009,1,687.7,2025-01-11T21:00:00
551,73,B012,1,621.61,2025-10-18T08:00:00
552,73,B012,1,621.61,2025-11-28T08:00:00
553,73,B013,1,574.36,2025-03-05T12:00:00
554,73,B006,2,591.87,2025-09-29T05:00:00
555,73,B013,2,574.36,2025-07-25T19:00:00
556,73,B012,1,621.61,2025-09-23T03:00:00
557,73,B013,2,574.36,2025-09-14T14:00:00
558,73,B020,1,690.27,2025-02-08T21:00:00
559,73,B008,2,765.6,2026-02-05T18:00:00
560,74,B019,1,312.86,2025-04-03T11:00:00
561,74,B019,1,312.86,2025-10-24T20:00:00
562,74,B013,2,574.36,2026-01-03T15:00:00
563,74,B001,1,646.6,2025-05-24T01:00:00
564,74,B019,1,312.86,2026-04-06T00:00:00
565,74,B012,2,621.61,2025-02-13T12:00:00
566,74,B019,1,312.86,2025-02-07T23:00:00
567,74,B010,1,349.72,2025-06-24T18:00:00
568,75,B006,2,591.87,2026-01-21T05:00:00
569,75,B010,1,349.72,2026-05-03T22:00:00
570,75,B006,1,591.87,2026-06-20T14:00:00
571,75,B019,2,312.86,2025-02-08T19:00:00
572,75,B002,1,370.42,2025-04-08T19:00:00
573,75,B001,1,646.6,2025-08-02T08:00:00
574,75,B005,1,352.05,2026-05-01T15:00:00
575,75,B016,1,661.88,2025-10-19T06:00:00
576,75,B002,1,370.42,2026-04-10T01:00:00
577,75,B004,1,612.34,2025-11-30T13:00:00
578,75,B011,2,263.92,2025-11-30T07:00:00
579,75,B001,2,646.6,2026-01-20T07:00:00
580,76,B004,2,612.34,2025-03-03T08:00:00
581,76,B013,1,574.36,2025-06-25T10:00:00
582,76,B009,2,687.7,2025-08-10T18:00:00
583,76,B006,2,591.87,2026-06-01T01:00:00
584,76,B001,1,646.6,2025-04-11T14:00:00
585,77,B017,1,797.72,2025-06-15T22:00:00
586,77,B004,1,612.34,2026-01-15T20:00:00
587,77,B005,1,352.05,2025-02-03T09:00:00
588,77,B020,1,690.27,2025-08-01T21:00:00
589,77,B017,2,797.72,2025-02-22T03:00:00
590,78,B008,1,765.6,2025-08-19T10:00:00
591,78,B013,1,574.36,2026-03-10T08:00:00
592,78,B015,1,603.15,2026-05-13T16:00:00
593,78,B007,1,492.66,2025-03-20T03:00:00
594,78,B013,1,574.36,2025-01-24T09:00:00
595,79,B007,1,492.66,2025-06-07T05:00:00
596,79,B002,1,370.42,2025-05-10T14:00:00
597,79,B018,2,393.58,2025-11-21T11:00:00
598,79,B003,1,672.69,2025-06-16T17:00:00
599,79,B002,1,370.42,2025-04-05T10:00:00
600,79,B020,1,690.27,2025-08-16T08:00:00
601,79,B007,1,492.66,2026-02-08T06:00:00
602,80,B006,2,591.87,2026-03-30T09:00:00
603,80,B006,1,591.87,2025-05-28T06:00:00
604,80,B006,1,591.87,2026-01-20T02:00:00
605,80,B010,1,349.72,2025-01-28T00:00:00
606,80,B017,1,797.72,2026-03-04T05:00:00
607,80,B006,1,591.87,2026-05-08T18:00:00
608,81,B020,1,690.27,2025-02-19T09:00:00
609,81,B014,1,254.16,2026-01-07T03:00:00
610,81,B001,1,646.6,2025-01-14T04:00:00
611,81,B010,1,349.72,2025-06-08T16:00:00
612,81,B008,1,765.6,2025-04-27T13:00:00
613,81,B013,1,574.36,2025-01-18T15:00:00
614,81,B008,1,765.6,2026-06-20T10:00:00
615,81,B008,1,765.6,2025-11-11T04:00:00
616,81,B012,2,621.61,2025-04-25T02:00:00
617,81,B019,1,312.86,2025-02-13T06:00:00
618,82,B002,1,370.42,2025-10-12T18:00:00
619,82,B001,1,646.6,2025-01-15T16:00:00
620,82,B004,1,612.34,2025-06-25T17:00:00
621,82,B004,1,612.34,2026-06-01T22:00:00
622,82,B011,2,263.92,2026-03-11T06:00:00
623,82,B007,1,492.66,2025-05-07T14:00:00
624,82,B014,1,254.16,2026-01-05T22:00:00
625,82,B001,1,646.6,2025-04-29T12:00:00
626,83,B020,2,690.27,2026-01-08T06:00:00
627,83,B017,1,797.72,2026-02-19T15:00:00
628,83,B017,2,797.72,2025-04-21T03:00:00
629,83,B014,1,254.16,2026-05-26T21:00:00
630,83,B017,1,797.72,2025-12-01T04:00:00
631,83,B011,1,263.92,2026-05-18T16:00:00
632,83,B020,2,690.27,2025-05-02T12:00:00
633,83,B018,1,393.58,2025-02-06T01:00:00
634,83,B020,1,690.27,2025-06-18T15:00:00
635,84,B013,1,574.36,2025-01-28T20:00:00
636,84,B010,1,349.72,2026-01-01T13:00:00
637,84,B009,1,687.7,2025-03-28T22:00:00
638,84,B017,2,797.72,2025-01-21T17:00:00
639,84,B009,2,687.7,2026-03-09T18:00:00
640,84,B009,1,687.7,2026-04-26T18:00:00
641,84,B011,1,263.92,2026-05-30T21:00:00
642,84,B009,1,687.7,2026-03-23T06:00:00
643,84,B020,1,690.27,2025-08-08T09:00:00
644,84,B001,1,646.6,2025-04-08T18:00:00
645,84,B002,1,370.42,2026-05-02T13:00:00
646,84,B009,1,687.7,2025-11-17T06:00:00
647,85,B014,2,254.16,2025-03-03T16:00:00
648,85,B010,1,349.72,2025-11-04T13:00:00
649,85,B009,1,687.7,2025-04-27T04:00:00
650,85,B002,2,370.42,2025-11-14T14:00:00
651,85,B008,1,765.6,2025-02-07T06:00:00
652,85,B016,1,661.88,2026-05-13T00:00:00
653,85,B016,1,661.88,2026-06-22T08:00:00
654,86,B003,1,672.69,2025-05-29T11:00:00
655,86,B003,1,672.69,2025-09-17T17:00:00
656,86,B002,1,370.42,2025-09-19T09:00:00
657,86,B013,1,574.36,2026-02-21T01:00:00
658,87,B015,1,603.15,2025-07-08T20:00:00
659,87,B015,1,603.15,2025-11-24T14:00:00
660,87,B010,2,349.72,2025-12-02T09:00:00
661,87,B002,1,370.42,2026-04-10T21:00:00
662,88,B017,1,797.72,2025-08-30T19:00:00
663,88,B007,1,492.66,2026-04-15T02:00:00
664,88,B017,2,797.72,2026-02-12T21:00:00
665,88,B010,1,349.72,2025-09-20T02:00:00
666,88,B005,2,352.05,2025-02-16T00:00:00
667,88,B006,1,591.87,2026-02-09T21:00:00
668,88,B017,1,797.72,2025-09-24T05:00:00
669,88,B017,2,797.72,2025-05-16T02:00:00
670,89,B018,1,393.58,2026-03-27T01:00:00
671,89,B004,2,612.34,2026-04-27T08:00:00
672,89,B017,2,797.72,2026-05-22T01:00:00
673,89,B014,1,254.16,2025-07-28T09:00:00
674,89,B014,2,254.16,2025-11-28T04:00:00
675,90,B011,1,263.92,2026-01-26T02:00:00
676,90,B012,2,621.61,2025-05-04T09:00:00
677,90,B002,2,370.42,2025-04-09T11:00:00
678,90,B011,2,263.92,2026-02-02T15:00:00
679,90,B011,2,263.92,2026-01-13T19:00:00
680,90,B020,1,690.27,2025-06-08T15:00:00
681,90,B004,1,612.34,2025-09-12T16:00:00
682,90,B017,2,797.72,2025-02-16T16:00:00
683,90,B014,2,254.16,2025-07-06T12:00:00
684,91,B008,1,765.6,2025-04-19T13:00:00
685,91,B009,1,687.7,2026-02-09T09:00:00
686,91,B020,1,690.27,2025-01-23T03:00:00
687,91,B006,2,591.87,2026-04-01T15:00:00
688,92,B005,2,352.05,2025-10-25T01:00:00
689,92,B006,1,591.87,2026-03-09T18:00:00
690,92,B005,1,352.05,2026-03-04T15:00:00
691,92,B003,1,672.69,2026-03-23T00:00:00
692,92,B017,1,797.72,2026-03-25T07:00:00
693,92,B014,2,254.16,2025-05-13T05:00:00
694,93,B002,2,370.42,2025-04-17T22:00:00
695,93,B018,1,393.58,2025-04-15T17:00:00
696,93,B009,1,687.7,2025-07-30T11:00:00
697,93,B016,1,661.88,2025-12-09T04:00:00
698,93,B018,2,393.58,2026-03-02T00:00:00
699,93,B001,1,646.6,2026-06-02T05:00:00
700,93,B011,2,263.92,2026-03-08T07:00:00
701,93,B003,1,672.69,2026-01-06T00:00:00
702,93,B006,1,591.87,2026-06-14T02:00:00
703,94,B011,1,263.92,2025-10-30T13:00:00
704,94,B010,1,349.72,2025-11-18T11:00:00
705,94,B001,1,646.6,2025-05-31T22:00:00
706,94,B019,2,312.86,2026-03-29T22:00:00
707,94,B004,1,612.34,2025-11-05T02:00:00
708,94,B020,1,690.27,2025-06-13T00:00:00
709,94,B019,1,312.86,2026-03-09T16:00:00
710,94,B019,1,312.86,2025-09-23T20:00:00
711,95,B006,1,591.87,2025-05-24T22:00:00
712,95,B016,1,661.88,2025-07-17T11:00:00
713,95,B007,2,492.66,2026-02-26T02:00:00
714,95,B020,1,690.27,2026-05-03T06:00:00
715,95,B020,2,690.27,2025-09-28T18:00:00
716,95,B017,2,797.72,2025-05-28T16:00:00
717,95,B013,2,574.36,2025-05-01T22:00:00
718,95,B006,1,591.87,2025-05-01T11:00:00
719,95,B015,2,603.15,2025-10-18T06:00:00
720,96,B002,2,370.42,2026-02-24T12:00:00
721,96,B007,2,492.66,2025-02-24T18:00:00
722,96,B004,1,612.34,2026-02-16T18:00:00
723,96,B013,1,574.36,2025-07-04T13:00:00
724,97,B002,1,370.42,2026-02-27T10:00:00
725,97,B006,2,591.87,2025-08-31T15:00:00
726,97,B002,2,370.42,2025-10-03T01:00:00
727,97,B008,1,765.6,2026-02-22T20:00:00
728,97,B008,2,765.6,2025-06-22T07:00:00
729,97,B001,2,646.6,2026-04-08T01:00:00
730,97,B011,2,263.92,2025-10-07T19:00:00
731,98,B011,1,263.92,2026-04-09T08:00:00
732,98,B007,1,492.66,2026-04-16T19:00:00
733,98,B009,1,687.7,2025-01-03T19:00:00
734,98,B005,1,352.05,2026-02-07T17:00:00
735,98,B010,2,349.72,2026-04-01T21:00:00
736,98,B007,1,492.66,2026-01-02T12:00:00
737,98,B010,1,349.72,2025-07-17T14:00:00
738,98,B012,1,621.61,2026-01-02T06:00:00
739,99,B005,1,352.05,2026-05-28T15:00:00
740,99,B004,2,612.34,2025-05-05T21:00:00
741,99,B018,1,393.58,2025-02-14T23:00:00
742,99,B011,1,263.92,2026-04-05T10:00:00
743,99,B020,2,690.27,2025-01-26T23:00:00
744,100,B001,2,646.6,2025-03-08T04:00:00
745,100,B006,1,591.87,2026-03-19T02:00:00
746,100,B001,2,646.6,2025-10-29T12:00:00
747,100,B016,2,661.88,2025-01-11T14:00:00
748,100,B016,1,661.88,2025-01-27T14:00:00
749,101,B007,1,492.66,2025-05-30T04:00:00
750,101,B014,1,254.16,2025-02-28T07:00:00
751,101,B002,1,370.42,2025-12-10T19:00:00
752,101,B008,1,765.6,2025-02-13T15:00:00
753,102,B006,1,591.87,2025-12-14T17:00:00
754,102,B008,1,765.6,2025-12-13T06:00:00
755,102,B003,2,672.69,2026-01-17T21:00:00
756,102,B001,1,646.6,2025-03-08T03:00:00
757,102,B004,1,612.34,2025-07-16T17:00:00
758,102,B007,1,492.66,2026-03-16T20:00:00
759,102,B007,1,492.66,2025-07-13T17:00:00
760,102,B001,2,646.6,2026-06-06T11:00:00
761,102,B007,2,492.66,2026-06-23T22:00:00
762,103,B020,2,690.27,2025-12-11T13:00:00
763,103,B014,1,254.16,2026-05-25T10:00:00
764,103,B002,1,370.42,2025-09-29T20:00:00
765,103,B004,1,612.34,2026-05-29T16:00:00
766,103,B004,1,612.34,2025-08-22T03:00:00
767,103,B020,1,690.27,2025-06-02T12:00:00
768,103,B002,1,370.42,2025-08-03T14:00:00
769,104,B006,2,591.87,2026-02-05T12:00:00
770,104,B009,2,687.7,2025-07-12T15:00:00
771,104,B015,1,603.15,2025-11-08T02:00:00
772,104,B015,1,603.15,2026-05-16T00:00:00
773,104,B013,1,574.36,2026-01-31T09:00:00
774,104,B008,1,765.6,2025-03-13T14:00:00
775,104,B010,1,349.72,2026-05-05T23:00:00
776,105,B016,1,661.88,2025-08-11T15:00:00
777,105,B006,1,591.87,2025-03-20T03:00:00
778,105,B017,1,797.72,2025-06-18T08:00:00
779,105,B015,1,603.15,2026-02-11T01:00:00
780,105,B012,1,621.61,2026-04-18T02:00:00
781,105,B016,1,661.88,2026-03-25T04:00:00
782,105,B004,1,612.34,2026-02-05T05:00:00
783,105,B017,1,797.72,2025-06-07T14:00:00
784,106,B006,1,591.87,2025-04-04T00:00:00
785,106,B002,2,370.42,2025-06-21T23:00:00
786,106,B015,1,603.15,2026-02-09T13:00:00
787,106,B015,1,603.15,2025-06-27T00:00:00
788,106,B019,1,312.86,2026-04-15T07:00:00
789,106,B005,1,352.05,2026-01-13T01:00:00
790,107,B019,1,312.86,2025-01-14T07:00:00
791,107,B020,2,690.27,2026-05-26T09:00:00
792,107,B014,1,254.16,2025-12-03T04:00:00
793,107,B015,1,603.15,2025-08-23T23:00:00
794,107,B013,1,574.36,2026-06-18T10:00:00
795,107,B017,1,797.72,2025-03-13T06:00:00
796,107,B007,1,492.66,2025-05-09T02:00:00
797,107,B016,1,661.88,2026-03-13T23:00:00
798,107,B010,1,349.72,2025-09-08T13:00:00
799,107,B007,2,492.66,2026-04-05T20:00:00
800,107,B012,2,621.61,2026-02-12T12:00:00
801,108,B017,1,797.72,2026-01-25T14:00:00
802,108,B011,2,263.92,2026-05-08T02:00:00
803,108,B018,2,393.58,2026-01-19T15:00:00
804,108,B008,1,765.6,2026-01-18T12:00:00
805,108,B013,1,574.36,2025-02-09T03:00:00
806,108,B014,2,254.16,2025-09-19T23:00:00
807,108,B005,2,352.05,2026-01-13T22:00:00
808,109,B004,1,612.34,2025-06-15T00:00:00
809,109,B013,1,574.36,2025-06-19T13:00:00
810,109,B013,2,574.36,2026-01-27T18:00:00
811,109,B013,1,574.36,2025-12-19T04:00:00
812,109,B004,1,612.34,2026-02-12T22:00:00
813,109,B009,2,687.7,2025-01-02T03:00:00
814,109,B013,1,574.36,2025-10-23T23:00:00
815,109,B004,1,612.34,2025-05-18T06:00:00
816,110,B005,1,352.05,2025-10-28T02:00:00
817,110,B002,1,370.42,2025-08-29T15:00:00
818,110,B015,1,603.15,2025-04-10T06:00:00
819,110,B018,1,393.58,2025-12-12T19:00:00
820,110,B011,2,263.92,2025-12-05T03:00:00
821,111,B001,1,646.6,2025-02-02T04:00:00
822,111,B020,1,690.27,2026-05-09T21:00:00
823,111,B015,1,603.15,2026-01-28T08:00:00
824,111,B020,2,690.27,2025-05-07T21:00:00
825,111,B005,1,352.05,2026-03-24T07:00:00
826,111,B014,1,254.16,2025-04-25T02:00:00
827,111,B018,1,393.58,2025-04-29T18:00:00
828,111,B018,1,393.58,2025-01-02T09:00:00
829,112,B005,1,352.05,2025-11-24T09:00:00
830,112,B005,1,352.05,2025-06-13T00:00:00
831,112,B009,1,687.7,2026-06-25T23:00:00
832,112,B008,1,765.6,2026-02-08T03:00:00
833,112,B019,1,312.86,2026-03-29T22:00:00
834,113,B019,1,312.86,2026-02-18T07:00:00
835,113,B002,2,370.42,2025-05-03T03:00:00
836,113,B020,2,690.27,2026-06-06T07:00:00
837,113,B012,2,621.61,2025-04-07T18:00:00
838,113,B012,1,621.61,2026-05-16T02:00:00
839,114,B020,1,690.27,2025-09-20T01:00:00
840,114,B019,1,312.86,2026-01-08T17:00:00
841,114,B015,1,603.15,2026-05-18T22:00:00
842,114,B014,1,254.16,2025-02-15T07:00:00
843,114,B004,1,612.34,2025-09-19T08:00:00
844,114,B004,1,612.34,2025-05-27T17:00:00
845,115,B003,1,672.69,2025-12-08T08:00:00
846,115,B014,1,254.16,2025-05-07T05:00:00
847,115,B016,1,661.88,2026-05-17T03:00:00
848,115,B012,2,621.61,2025-04-12T01:00:00
849,115,B001,1,646.6,2026-06-10T22:00:00
850,115,B001,2,646.6,2026-03-05T22:00:00
851,115,B012,2,621.61,2026-04-25T16:00:00
852,115,B001,1,646.6,2025-03-20T23:00:00
853,115,B010,2,349.72,2025-03-28T23:00:00
854,115,B013,1,574.36,2025-05-20T15:00:00
855,115,B006,2,591.87,2025-07-14T23:00:00
856,116,B013,1,574.36,2025-02-22T13:00:00
857,116,B016,1,661.88,2025-05-01T09:00:00
858,116,B011,1,263.92,2025-11-09T20:00:00
859,116,B013,2,574.36,2026-05-15T01:00:00
860,116,B013,1,574.36,2025-12-29T03:00:00
861,116,B020,1,690.27,2025-01-10T03:00:00
862,116,B013,2,574.36,2025-06-07T13:00:00
863,116,B017,1,797.72,2025-08-20T15:00:00
864,116,B004,2,612.34,2026-03-26T05:00:00
865,117,B003,2,672.69,2025-09-30T03:00:00
866,117,B018,1,393.58,2026-02-03T04:00:00
867,117,B020,1,690.27,2025-05-10T04:00:00
868,117,B004,1,612.34,2025-01-09T13:00:00
869,117,B016,1,661.88,2025-07-11T07:00:00
870,118,B014,1,254.16,2025-05-04T04:00:00
871,118,B010,1,349.72,2025-05-30T13:00:00
872,118,B010,1,349.72,2026-01-25T13:00:00
873,118,B015,1,603.15,2026-05-06T01:00:00
874,118,B004,1,612.34,2025-10-03T11:00:00
875,118,B007,1,492.66,2025-10-14T19:00:00
876,118,B016,1,661.88,2026-05-19T11:00:00
877,118,B013,1,574.36,2025-05-14T10:00:00
878,119,B002,1,370.42,2025-11-05T23:00:00
879,119,B018,2,393.58,2025-06-07T01:00:00
880,119,B020,1,690.27,2025-03-11T15:00:00
881,119,B016,1,661.88,2025-05-13T09:00:00
882,119,B018,2,393.58,2026-06-10T02:00:00
883,120,B006,1,591.87,2025-05-02T05:00:00
884,120,B002,1,370.42,2025-08-04T17:00:00
885,120,B003,1,672.69,2026-01-13T10:00:00
886,120,B015,1,603.15,2026-02-23T19:00:00
887,120,B017,1,797.72,2025-01-11T11:00:00
888,120,B015,1,603.15,2026-03-29T07:00:00
889,120,B009,2,687.7,2026-02-09T04:00:00
890,120,B006,2,591.87,2026-05-06T02:00:00
891,120,B004,1,612.34,2025-07-13T18:00:00
892,120,B015,1,603.15,2025-01-22T09:00:00
893,121,B011,1,263.92,2025-03-27T08:00:00
894,121,B002,1,370.42,2025-01-10T03:00:00
895,121,B002,2,370.42,2025-03-29T06:00:00
896,121,B006,1,591.87,2025-11-11T10:00:00
897,121,B003,2,672.69,2025-01-02T07:00:00
898,121,B009,2,687.7,2025-12-28T20:00:00
899,121,B014,1,254.16,2025-04-26T15:00:00
900,121,B011,2,263.92,2025-02-14T19:00:00
901,121,B008,1,765.6,2025-07-05T21:00:00
902,121,B016,1,661.88,2026-05-27T21:00:00
903,121,B012,2,621.61,2025-05-31T10:00:00
904,121,B002,2,370.42,2026-05-05T02:00:00
905,121,B006,1,591.87,2025-10-13T04:00:00
906,122,B007,2,492.66,2025-08-24T12:00:00
907,122,B010,1,349.72,2025-08-13T22:00:00
908,122,B015,1,603.15,2026-01-07T17:00:00
909,122,B010,1,349.72,2025-03-03T11:00:00
910,122,B010,1,349.72,2025-06-11T00:00:00
911,122,B010,1,349.72,2025-11-03T15:00:00
912,123,B018,1,393.58,2025-04-05T16:00:00
913,123,B007,2,492.66,2026-02-15T19:00:00
914,123,B002,1,370.42,2025-03-21T22:00:00
915,123,B020,1,690.27,2026-02-19T12:00:00
916,123,B002,1,370.42,2025-07-19T08:00:00
917,123,B018,1,393.58,2025-12-10T00:00:00
918,123,B018,1,393.58,2025-02-03T07:00:00
919,123,B017,1,797.72,2026-05-11T01:00:00
920,123,B014,2,254.16,2026-05-28T06:00:00
921,123,B020,1,690.27,2026-05-31T03:00:00
922,123,B018,1,393.58,2025-06-05T21:00:00
923,123,B002,1,370.42,2025-06-14T16:00:00
924,124,B017,1,797.72,2025-03-31T15:00:00
925,124,B009,1,687.7,2025-06-15T02:00:00
926,124,B006,1,591.87,2026-01-08T09:00:00
927,124,B002,1,370.42,2026-02-28T16:00:00
928,125,B016,2,661.88,2025-03-08T10:00:00
929,125,B015,1,603.15,2025-04-28T08:00:00
930,125,B010,1,349.72,2025-05-30T20:00:00
931,125,B001,1,646.6,2026-03-17T15:00:00
932,125,B006,1,591.87,2026-03-10T08:00:00
933,125,B011,2,263.92,2025-10-08T12:00:00
934,125,B016,2,661.88,2025-11-01T05:00:00
935,125,B014,2,254.16,2025-06-14T22:00:00
936,125,B010,2,349.72,2025-11-21T00:00:00
937,125,B016,2,661.88,2026-05-27T10:00:00
938,126,B010,1,349.72,2026-04-12T13:00:00
939,126,B006,1,591.87,2025-06-30T14:00:00
940,126,B005,1,352.05,2025-06-16T17:00:00
941,126,B019,1,312.86,2026-03-24T20:00:00
942,126,B010,1,349.72,2026-02-26T03:00:00
943,126,B016,2,661.88,2026-03-07T06:00:00
944,127,B019,2,312.86,2026-03-01T21:00:00
945,127,B010,2,349.72,2025-11-22T10:00:00
946,127,B001,1,646.6,2026-03-24T07:00:00
947,127,B007,1,492.66,2025-06-12T10:00:00
948,127,B017,1,797.72,2025-03-22T18:00:00
949,127,B007,1,492.66,2026-01-02T05:00:00
950,128,B016,1,661.88,2025-04-06T02:00:00
951,128,B007,1,492.66,2025-08-01T12:00:00
952,128,B019,2,312.86,2026-05-14T20:00:00
953,128,B016,1,661.88,2025-07-04T09:00:00
954,128,B012,1,621.61,2025-09-18T03:00:00
955,128,B003,1,672.69,2025-04-28T06:00:00
956,128,B007,1,492.66,2025-10-02T08:00:00
957,129,B004,1,612.34,2025-03-07T14:00:00
958,129,B004,1,612.34,2025-09-17T18:00:00
959,129,B013,1,574.36,2025-07-10T11:00:00
960,129,B003,2,672.69,2025-01-12T22:00:00
961,129,B013,1,574.36,2025-08-06T16:00:00
962,129,B013,1,574.36,2026-05-21T15:00:00
963,129,B009,1,687.7,2025-05-08T14:00:00
964,129,B009,1,687.7,2025-08-31T18:00:00
965,129,B013,2,574.36,2025-01-05T14:00:00
966,130,B012,1,621.61,2025-02-18T00:00:00
967,130,B002,1,370.42,2026-03-23T07:00:00
968,130,B014,2,254.16,2025-11-08T02:00:00
969,130,B010,1,349.72,2026-02-28T20:00:00
970,130,B011,2,263.92,2025-09-04T18:00:00
971,130,B008,1,765.6,2025-11-26T23:00:00
972,130,B011,1,263.92,2025-10-31T22:00:00
973,130,B010,2,349.72,2025-07-30T22:00:00
974,131,B016,1,661.88,2025-04-15T04:00:00
975,131,B002,1,370.42,2026-05-03T21:00:00
976,131,B002,1,370.42,2025-03-28T11:00:00
977,131,B020,2,690.27,2026-03-18T16:00:00
978,131,B013,2,574.36,2026-03-09T06:00:00
979,131,B015,1,603.15,2026-05-21T16:00:00
980,131,B004,1,612.34,2025-04-24T07:00:00
981,131,B011,1,263.92,2025-09-02T02:00:00
982,131,B002,1,370.42,2026-02-19T12:00:00
983,131,B012,1,621.61,2025-10-02T15:00:00
984,131,B020,2,690.27,2025-04-07T05:00:00
985,131,B014,1,254.16,2025-09-02T05:00:00
986,132,B001,1,646.6,2025-08-22T16:00:00
987,132,B005,1,352.05,2026-05-18T23:00:00
988,132,B005,1,352.05,2025-09-17T11:00:00
989,132,B002,1,370.42,2026-05-11T03:00:00
990,132,B011,1,263.92,2026-03-18T11:00:00
991,132,B010,1,349.72,2026-04-06T16:00:00
992,132,B008,1,765.6,2026-02-05T18:00:00
993,132,B005,1,352.05,2025-02-12T18:00:00
994,133,B007,1,492.66,2025-02-11T06:00:00
995,133,B020,1,690.27,2025-01-06T13:00:00
996,133,B012,2,621.61,2025-11-06T19:00:00
997,133,B012,1,621.61,2025-11-27T18:00:00
998,133,B008,1,765.6,2026-03-03T17:00:00
999,133,B007,2,492.66,2026-04-18T17:00:00
1000,133,B016,1,661.88,2026-03-29T22:00:00
1001,133,B001,2,646.6,2026-03-14T14:00:00
1002,134,B003,1,672.69,2026-05-09T22:00:00
1003,134,B019,1,312.86,2025-09-11T06:00:00
1004,134,B019,1,312.86,2026-03-31T12:00:00
1005,134,B004,1,612.34,2025-05-07T13:00:00
1006,134,B012,1,621.61,2026-05-03T15:00:00
1007,135,B006,2,591.87,2025-12-30T04:00:00
1008,135,B005,1,352.05,2025-06-12T11:00:00
1009,135,B006,1,591.87,2026-06-22T12:00:00
1010,135,B006,1,591.87,2026-06-23T08:00:00
1011,135,B007,2,492.66,2025-01-31T05:00:00
1012,136,B013,2,574.36,2025-03-15T10:00:00
1013,136,B004,1,612.34,2026-05-01T16:00:00
1014,136,B005,1,352.05,2025-05-01T15:00:00
1015,136,B004,1,612.34,2025-10-22T02:00:00
1016,136,B015,1,603.15,2026-05-28T09:00:00
1017,136,B015,1,603.15,2025-04-24T18:00:00
1018,136,B004,1,612.34,2025-02-03T10:00:00
1019,136,B013,1,574.36,2025-03-02T04:00:00
1020,136,B013,1,574.36,2025-03-05T07:00:00
1021,136,B004,1,612.34,2025-03-24T17:00:00
1022,136,B015,1,603.15,2025-02-12T03:00:00
1023,136,B018,1,393.58,2026-03-18T15:00:00
1024,136,B007,2,492.66,2025-01-27T06:00:00
1025,136,B008,2,765.6,2025-01-19T17:00:00
1026,137,B002,1,370.42,2025-03-20T01:00:00
1027,137,B020,1,690.27,2025-05-06T21:00:00
1028,137,B012,1,621.61,2025-10-27T20:00:00
1029,137,B002,2,370.42,2026-05-31T03:00:00
1030,138,B003,2,672.69,2025-03-28T01:00:00
1031,138,B018,1,393.58,2026-01-27T12:00:00
1032,138,B015,1,603.15,2026-03-18T17:00:00
1033,138,B007,1,492.66,2025-09-26T18:00:00
1034,138,B015,1,603.15,2025-10-22T17:00:00
1035,138,B015,1,603.15,2025-01-13T03:00:00
1036,138,B019,2,312.86,2025-07-03T14:00:00
1037,139,B018,2,393.58,2025-12-25T03:00:00
1038,139,B006,1,591.87,2025-08-31T06:00:00
1039,139,B002,1,370.42,2025-05-27T00:00:00
1040,139,B015,1,603.15,2026-02-22T20:00:00
1041,139,B002,1,370.42,2025-06-14T11:00:00
1042,139,B002,1,370.42,2025-12-19T06:00:00
1043,140,B006,1,591.87,2025-09-24T09:00:00
1044,140,B006,1,591.87,2026-04-27T23:00:00
1045,140,B007,1,492.66,2025-01-25T22:00:00
1046,140,B016,2,661.88,2026-02-02T13:00:00
1047,140,B001,1,646.6,2025-09-05T22:00:00
1048,140,B017,2,797.72,2026-02-23T20:00:00
1049,140,B006,1,591.87,2026-05-04T22:00:00
1050,140,B006,1,591.87,2026-06-06T02:00:00
1051,141,B013,1,574.36,2026-03-13T09:00:00
1052,141,B008,1,765.6,2025-08-04T13:00:00
1053,141,B005,2,352.05,2025-06-19T03:00:00
1054,141,B015,1,603.15,2026-06-05T05:00:00
1055,141,B006,1,591.87,2025-07-19T00:00:00
1056,141,B008,2,765.6,2025-10-16T18:00:00
1057,142,B015,1,603.15,2026-06-18T10:00:00
1058,142,B007,2,492.66,2025-01-09T07:00:00
1059,142,B010,2,349.72,2025-08-14T21:00:00
1060,142,B007,1,492.66,2026-05-24T09:00:00
1061,142,B013,2,574.36,2025-08-08T00:00:00
1062,142,B010,2,349.72,2025-08-02T22:00:00
1063,142,B018,2,393.58,2026-02-06T19:00:00
1064,143,B012,1,621.61,2026-05-16T19:00:00
1065,143,B012,2,621.61,2025-11-22T13:00:00
1066,143,B003,1,672.69,2025-09-24T01:00:00
1067,143,B020,1,690.27,2025-02-16T09:00:00
1068,143,B016,1,661.88,2025-06-20T17:00:00
1069,143,B002,1,370.42,2025-12-28T17:00:00
1070,143,B020,1,690.27,2026-01-06T17:00:00
